Index,Rehnan-PM2.5
22170,19.9
22171,24.67
22172,25.18
22173,23.74
22174,24.8
22175,
22176,19.54
22177,
22178,
22179,
22180,26.04
22181,31.97
22182,50.86
22183,55.62
22184,46.93
22185,42.36
22186,36.51
22187,34.43
22188,33.44
22189,30.03
22190,33.15
22191,28.35
22192,29.57
22193,30.52
22194,30.8
22195,29.84
22196,28.68
22197,29.06
22198,31.68
22199,30.19
22200,23.96
22201,21.31
22202,24.94
22203,21.42
22204,22.73
22205,30.37
22206,36.49
22207,35.41
22208,34.11
22209,
22210,
22211,
22212,26.67
22213,27.43
22214,22.99
22215,22.11
22216,23.78
22217,23.09
22218,21.37
22219,22.6
22220,25.71
22221,29.24
22222,29.48
22223,26.91
22224,21.17
22225,16.44
22226,20.61
22227,26.98
22228,32.29
22229,37.89
22230,40.42
22231,34.83
22232,35.89
22233,29.98
22234,24.0
22235,25.09
22236,26.29
22237,24.43
22238,25.35
22239,24.31
22240,21.92
22241,24.21
22242,24.3
22243,23.91
22244,26.93
22245,34.84
22246,46.38
22247,59.61
22248,65.28
22249,64.6
22250,69.45
22251,79.1
22252,87.44
22253,105.47
22254,108.45
22255,102.31
22256,96.31
22257,87.36
22258,86.68
22259,80.17
22260,71.59
22261,61.36
22262,
22263,
22264,23.13
22265,45.14
22266,61.35
22267,37.62
22268,19.7
22269,66.75
22270,58.34
22271,57.5
22272,54.49
22273,54.31
22274,50.35
22275,47.74
22276,50.08
22277,45.72
22278,53.02
22279,51.58
22280,48.98
22281,45.11
22282,44.0
22283,44.37
22284,44.83
22285,33.04
22286,29.01
22287,35.57
22288,28.61
22289,25.27
22290,26.26
22291,39.14
22292,34.54
22293,35.0
22294,41.18
22295,42.03
22296,38.82
22297,41.66
22298,40.65
22299,32.1
22300,34.17
22301,31.31
22302,44.54
22303,40.33
22304,37.17
22305,36.48
22306,29.53
22307,31.46
22308,24.57
22309,28.28
22310,20.79
22311,15.27
22312,18.01
22313,15.12
22314,14.53
22315,12.93
22316,24.81
22317,25.93
22318,24.08
22319,17.88
22320,20.56
22321,19.83
22322,38.21
22323,27.93
22324,29.6
22325,31.1
22326,41.35
22327,34.18
22328,
22329,
22330,
22331,32.37
22332,27.2
22333,28.61
22334,20.43
22335,16.72
22336,21.01
22337,22.23
22338,18.4
22339,
22340,
22341,
22342,25.52
22343,32.31
22344,
22345,
22346,
22347,17.79
22348,36.11
22349,27.39
22350,35.84
22351,33.24
22352,34.02
22353,26.03
22354,27.58
22355,24.84
22356,18.15
22357,13.66
22358,10.51
22359,11.59
22360,20.26
22361,14.32
22362,22.72
22363,25.79
22364,24.91
22365,24.46
22366,20.29
22367,22.74
22368,20.65
22369,27.54
22370,21.06
22371,20.77
22372,20.17
22373,30.03
22374,29.38
22375,25.74
22376,32.49
22377,26.36
22378,25.86
22379,19.89
22380,
22381,
22382,
22383,15.5
22384,15.87
22385,13.11
22386,12.61
22387,12.35
22388,20.83
22389,23.36
22390,20.01
22391,15.0
22392,16.84
22393,23.82
22394,20.52
22395,21.13
22396,27.96
22397,30.18
22398,30.65
22399,34.89
22400,32.59
22401,
22402,
22403,
22404,30.71
22405,22.4
22406,25.28
22407,18.61
22408,19.98
22409,24.71
22410,21.26
22411,25.35
22412,25.28
22413,21.4
22414,22.12
22415,24.0
22416,17.95
22417,12.68
22418,23.5
22419,17.44
22420,23.99
22421,24.56
22422,29.22
22423,31.63
22424,31.44
22425,25.1
22426,29.14
22427,22.29
22428,21.95
22429,25.54
22430,19.14
22431,14.33
22432,19.33
22433,14.93
22434,18.66
22435,22.17
22436,24.93
22437,22.97
22438,27.7
22439,22.15
22440,25.36
22441,18.7
22442,25.67
22443,25.0
22444,31.92
22445,31.66
22446,41.17
22447,36.66
22448,33.94
22449,29.06
22450,28.68
22451,30.48
22452,33.05
22453,29.86
22454,24.49
22455,19.23
22456,17.33
22457,18.22
22458,15.71
22459,18.46
22460,20.91
22461,29.77
22462,31.82
22463,33.1
22464,29.19
22465,27.31
22466,32.46
22467,29.03
22468,31.86
22469,40.58
22470,42.44
22471,30.5
22472,36.88
22473,33.44
22474,37.71
22475,29.72
22476,34.33
22477,29.1
22478,20.66
22479,14.71
22480,12.19
22481,8.66
22482,8.56
22483,20.8
22484,38.95
22485,46.76
22486,52.23
22487,45.79
22488,33.91
22489,24.56
22490,22.08
22491,30.93
22492,29.16
22493,30.81
22494,36.3
22495,33.93
22496,29.0
22497,29.6
22498,26.96
22499,24.28
22500,17.56
22501,17.28
22502,18.93
22503,14.26
22504,10.18
22505,15.21
22506,11.35
22507,20.08
22508,33.02
22509,36.64
22510,45.49
22511,38.35
22512,38.47
22513,34.62
22514,31.25
22515,37.78
22516,44.61
22517,52.0
22518,48.58
22519,46.85
22520,44.1
22521,44.26
22522,48.15
22523,41.14
22524,34.08
22525,28.6
22526,22.95
22527,20.39
22528,38.84
22529,37.52
22530,40.9
22531,49.85
22532,53.89
22533,56.19
22534,53.68
22535,57.68
22536,54.43
22537,48.34
22538,49.44
22539,41.86
22540,53.08
22541,55.19
22542,79.56
22543,88.0
22544,85.52
22545,65.94
22546,68.94
22547,55.67
22548,51.98
22549,45.02
22550,67.62
22551,64.31
22552,55.42
22553,52.77
22554,49.83
22555,53.15
22556,49.9
22557,48.06
22558,51.29
22559,50.53
22560,40.6
22561,40.75
22562,36.28
22563,39.39
22564,51.76
22565,46.81
22566,56.66
22567,50.93
22568,47.41
22569,48.45
22570,45.06
22571,45.55
22572,45.8
22573,64.08
22574,57.42
22575,55.5
22576,69.06
22577,74.61
22578,73.27
22579,66.33
22580,74.66
22581,61.42
22582,71.49
22583,66.21
22584,66.6
22585,65.26
22586,56.6
22587,65.96
22588,58.88
22589,76.83
22590,82.6
22591,86.32
22592,73.5
22593,81.51
22594,72.67
22595,71.08
22596,67.92
22597,58.53
22598,59.33
22599,44.54
22600,47.56
22601,42.01
22602,45.9
22603,49.17
22604,43.72
22605,41.65
22606,44.45
22607,33.85
22608,40.15
22609,44.68
22610,47.13
22611,41.63
22612,48.61
22613,49.69
22614,49.51
22615,48.49
22616,54.68
22617,57.05
22618,57.17
22619,54.39
22620,41.42
22621,45.83
22622,43.22
22623,40.98
22624,52.89
22625,44.42
22626,42.12
22627,40.19
22628,35.26
22629,34.21
22630,33.82
22631,30.65
22632,32.1
22633,32.95
22634,28.04
22635,23.46
22636,24.53
22637,25.1
22638,33.77
22639,37.02
22640,36.6
22641,35.42
22642,43.78
22643,31.9
22644,49.87
22645,44.25
22646,33.48
22647,31.68
22648,24.89
22649,22.65
22650,22.73
22651,16.64
22652,23.7
22653,21.65
22654,27.7
22655,29.46
22656,30.33
22657,29.01
22658,22.03
22659,24.1
22660,21.6
22661,30.57
22662,30.24
22663,27.4
22664,32.11
22665,27.81
22666,27.8
22667,26.27
22668,24.84
22669,21.34
22670,17.76
22671,13.27
22672,15.47
22673,11.38
22674,15.29
22675,16.68
22676,26.32
22677,24.99
22678,23.69
22679,25.32
22680,19.34
22681,29.82
22682,30.5
22683,26.61
22684,28.27
22685,27.41
22686,31.48
22687,31.77
22688,33.59
22689,35.1
22690,36.38
22691,35.31
22692,27.27
22693,25.43
22694,19.13
22695,18.68
22696,24.87
22697,18.85
22698,23.11
22699,20.79
22700,14.67
22701,28.11
22702,35.86
22703,33.93
22704,30.71
22705,24.85
22706,18.16
22707,23.5
22708,20.51
22709,28.44
22710,28.55
22711,35.51
22712,35.74
22713,25.55
22714,19.85
22715,24.03
22716,27.3
22717,21.25
22718,20.41
22719,16.17
22720,15.25
22721,17.06
22722,19.3
22723,23.56
22724,23.49
22725,31.39
22726,33.63
22727,27.48
22728,24.52
22729,31.07
22730,23.41
22731,24.39
22732,34.02
22733,33.12
22734,40.53
22735,34.96
22736,37.13
22737,26.27
22738,35.22
22739,28.03
22740,34.13
22741,25.15
22742,25.39
22743,19.23
22744,18.27
22745,25.95
22746,31.56
22747,31.73
22748,38.12
22749,42.3
22750,48.21
22751,47.09
22752,50.81
22753,43.9
22754,41.57
22755,37.95
22756,33.39
22757,43.0
22758,49.02
22759,50.13
22760,50.45
22761,48.56
22762,48.58
22763,46.83
22764,41.14
22765,41.22
22766,34.5
22767,33.44
22768,40.61
22769,34.02
22770,52.91
22771,58.51
22772,62.97
22773,70.91
22774,78.24
22775,84.07
22776,84.28
22777,75.04
22778,70.16
22779,61.48
22780,69.74
22781,62.37
22782,68.04
22783,62.65
22784,63.13
22785,59.2
22786,53.06
22787,48.51
22788,48.7
22789,52.05
22790,60.63
22791,62.2
22792,70.67
22793,60.14
22794,74.48
22795,78.3
22796,80.43
22797,95.46
22798,86.82
22799,80.64
22800,60.85
22801,58.27
22802,56.8
22803,61.77
22804,68.58
22805,82.23
22806,93.92
22807,102.32
22808,106.27
22809,93.42
22810,92.35
22811,80.44
22812,68.93
22813,64.03
22814,51.64
22815,49.81
22816,52.6
22817,48.67
22818,58.62
22819,76.61
22820,84.57
22821,104.97
22822,107.41
22823,106.26
22824,82.84
22825,75.23
22826,57.41
22827,56.54
22828,80.84
22829,74.34
22830,85.52
22831,71.17
22832,65.85
22833,62.87
22834,60.62
22835,52.15
22836,45.52
22837,32.29
22838,34.99
22839,31.18
22840,28.49
22841,30.92
22842,39.47
22843,33.48
22844,27.59
22845,29.96
22846,31.73
22847,25.63
22848,22.66
22849,28.94
22850,35.48
22851,28.87
22852,41.31
22853,45.52
22854,50.51
22855,41.69
22856,40.6
22857,29.44
22858,30.67
22859,34.31
22860,46.5
22861,53.27
22862,39.8
22863,28.11
22864,31.83
22865,25.92
22866,22.81
22867,26.66
22868,28.86
22869,23.53
22870,19.79
22871,26.54
22872,20.47
22873,20.11
22874,33.65
22875,27.88
22876,36.41
22877,42.23
22878,45.44
22879,41.27
22880,33.0
22881,26.95
22882,24.7
22883,18.3
22884,28.2
22885,30.49
22886,22.89
22887,18.19
22888,22.36
22889,23.65
22890,28.64
22891,28.31
22892,26.74
22893,20.97
22894,25.51
22895,24.39
22896,17.44
22897,19.77
22898,20.71
22899,18.74
22900,31.23
22901,37.39
22902,44.33
22903,
22904,
22905,
22906,36.44
22907,33.19
22908,30.44
22909,28.62
22910,29.71
22911,24.02
22912,26.63
22913,36.31
22914,26.2
22915,28.59
22916,24.83
22917,26.9
22918,25.93
22919,21.25
22920,19.61
22921,26.52
22922,21.15
22923,20.68
22924,25.29
22925,25.16
22926,32.56
22927,33.72
22928,29.89
22929,21.79
22930,22.9
22931,17.11
22932,20.9
22933,15.31
22934,22.78
22935,16.43
22936,16.9
22937,19.15
22938,19.94
22939,19.59
22940,20.76
22941,19.72
22942,22.81
22943,20.05
22944,23.75
22945,22.79
22946,16.89
22947,16.28
22948,27.98
22949,23.5
22950,29.33
22951,28.79
22952,31.34
22953,27.18
22954,19.68
22955,17.22
22956,18.46
22957,17.98
22958,13.82
22959,10.63
22960,14.35
22961,14.77
22962,22.09
22963,20.55
22964,25.61
22965,25.55
22966,26.2
22967,27.33
22968,23.62
22969,27.04
22970,27.13
22971,22.62
22972,29.16
22973,24.31
22974,29.63
22975,33.58
22976,28.79
22977,29.18
22978,23.79
22979,21.73
22980,24.41
22981,26.74
22982,19.58
22983,15.09
22984,15.6
22985,18.98
22986,19.06
22987,18.59
22988,22.32
22989,23.18
22990,25.48
22991,28.24
22992,33.2
22993,52.53
22994,49.95
22995,60.18
22996,60.72
22997,67.13
22998,69.37
22999,63.73
23000,54.9
23001,42.32
23002,43.87
23003,35.47
23004,33.48
23005,23.73
23006,26.13
23007,29.06
23008,30.11
23009,33.73
23010,36.97
23011,37.49
23012,38.43
23013,30.19
23014,42.59
23015,32.28
23016,35.18
23017,30.99
23018,41.0
23019,39.52
23020,50.93
23021,52.86
23022,50.29
23023,53.76
23024,42.53
23025,41.38
23026,40.35
23027,29.83
23028,30.61
23029,34.72
23030,30.26
23031,27.78
23032,33.21
23033,33.66
23034,37.61
23035,40.42
23036,53.03
23037,53.21
23038,50.82
23039,47.29
23040,48.26
23041,39.0
23042,42.01
23043,41.39
23044,48.55
23045,52.97
23046,64.51
23047,55.35
23048,61.57
23049,48.48
23050,48.32
23051,42.44
23052,42.43
23053,36.26
23054,33.08
23055,25.49
23056,26.95
23057,20.07
23058,24.12
23059,33.97
23060,30.38
23061,31.39
23062,34.8
23063,33.64
23064,35.5
23065,37.07
23066,42.91
23067,43.4
23068,50.27
23069,56.4
23070,55.5
23071,55.61
23072,50.41
23073,42.31
23074,42.33
23075,41.16
23076,37.43
23077,35.52
23078,29.81
23079,26.7
23080,23.57
23081,25.31
23082,27.59
23083,34.31
23084,32.2
23085,27.3
23086,40.65
23087,29.01
23088,29.07
23089,24.21
23090,30.07
23091,26.68
23092,31.05
23093,39.76
23094,39.71
23095,37.35
23096,37.97
23097,35.13
23098,41.52
23099,35.75
23100,37.88
23101,27.13
23102,30.59
23103,29.75
23104,36.79
23105,32.61
23106,32.35
23107,44.19
23108,36.23
23109,34.86
23110,42.09
23111,34.24
23112,35.66
23113,28.71
23114,24.06
23115,28.43
23116,32.3
23117,33.4
23118,36.74
23119,45.16
23120,40.79
23121,43.86
23122,50.34
23123,41.08
23124,36.62
23125,33.67
23126,34.44
23127,29.09
23128,26.99
23129,25.52
23130,25.44
23131,23.25
23132,30.9
23133,34.69
23134,47.41
23135,33.6
23136,36.84
23137,46.16
23138,47.14
23139,47.08
23140,60.5
23141,55.85
23142,76.76
23143,82.52
23144,79.16
23145,80.54
23146,79.72
23147,75.3
23148,70.07
23149,66.38
23150,61.35
23151,54.88
23152,47.27
23153,73.43
23154,79.9
23155,87.5
23156,92.43
23157,84.41
23158,84.1
23159,81.21
23160,80.66
23161,76.88
23162,77.77
23163,72.29
23164,77.68
23165,75.76
23166,69.95
23167,70.05
23168,68.15
23169,65.24
23170,62.15
23171,64.16
23172,62.06
23173,52.03
23174,51.26
23175,44.9
23176,45.9
23177,44.8
23178,47.88
23179,44.0
23180,44.96
23181,48.32
23182,50.22
23183,44.67
23184,42.85
23185,60.73
23186,55.0
23187,53.96
23188,54.79
23189,55.42
23190,61.56
23191,63.82
23192,51.24
23193,45.64
23194,42.52
23195,44.04
23196,42.34
23197,43.93
23198,41.37
23199,33.44
23200,34.04
23201,35.25
23202,36.62
23203,41.45
23204,39.28
23205,34.66
23206,40.38
23207,39.85
23208,47.97
23209,51.18
23210,51.21
23211,57.77
23212,53.63
23213,65.74
23214,66.46
23215,62.88
23216,61.49
23217,59.24
23218,59.64
23219,55.22
23220,50.07
23221,41.6
23222,32.87
23223,33.32
23224,36.16
23225,39.64
23226,40.93
23227,
23228,
23229,
23230,41.59
23231,30.44
23232,34.91
23233,32.91
23234,33.39
23235,31.81
23236,36.54
23237,38.7
23238,43.55
23239,42.16
23240,45.19
23241,40.72
23242,43.65
23243,42.68
23244,35.44
23245,34.91
23246,31.76
23247,29.57
23248,37.17
23249,34.27
23250,30.07
23251,33.68
23252,38.99
23253,42.86
23254,30.4
23255,36.92
23256,36.44
23257,48.52
23258,50.17
23259,49.28
23260,50.3
23261,43.69
23262,54.37
23263,53.21
23264,48.35
23265,47.82
23266,42.27
23267,36.74
23268,33.75
23269,34.91
23270,30.22
23271,29.46
23272,33.38
23273,32.35
23274,33.1
23275,35.16
23276,27.04
23277,25.36
23278,27.63
23279,35.14
23280,35.47
23281,38.72
23282,45.88
23283,51.6
23284,57.04
23285,55.9
23286,66.15
23287,60.33
23288,51.02
23289,39.54
23290,44.24
23291,37.68
23292,33.5
23293,30.13
23294,23.02
23295,30.76
23296,30.89
23297,25.59
23298,29.84
23299,35.02
23300,38.35
23301,34.78
23302,36.57
23303,34.33
23304,30.32
23305,28.0
23306,30.12
23307,35.12
23308,38.43
23309,52.21
23310,55.77
23311,56.02
23312,47.87
23313,51.85
23314,52.08
23315,47.13
23316,42.91
23317,38.15
23318,39.9
23319,31.46
23320,29.08
23321,25.42
23322,22.69
23323,25.77
23324,22.78
23325,25.49
23326,
23327,
23328,
23329,33.24
23330,30.97
23331,33.97
23332,34.94
23333,47.19
23334,45.51
23335,37.87
23336,37.13
23337,33.91
23338,28.99
23339,32.21
23340,32.69
23341,26.81
23342,21.87
23343,22.13
23344,29.59
23345,32.57
23346,29.41
23347,28.73
23348,26.74
23349,32.61
23350,35.16
23351,38.19
23352,39.99
23353,42.15
23354,42.58
23355,36.62
23356,42.18
23357,49.71
23358,51.45
23359,43.19
23360,43.16
23361,37.31
23362,35.55
23363,32.73
23364,34.27
23365,34.25
23366,32.13
23367,29.78
23368,35.89
23369,36.2
23370,35.51
23371,38.35
23372,41.91
23373,46.67
23374,43.49
23375,52.26
23376,44.86
23377,48.15
23378,46.16
23379,45.79
23380,50.3
23381,55.41
23382,56.38
23383,51.67
23384,54.31
23385,40.17
23386,51.88
23387,49.32
23388,42.25
23389,48.29
23390,44.21
23391,46.8
23392,51.21
23393,62.01
23394,58.76
23395,55.85
23396,51.86
23397,50.64
23398,50.58
23399,52.31
23400,45.06
23401,40.64
23402,33.15
23403,38.01
23404,39.82
23405,51.8
23406,51.87
23407,57.45
23408,52.83
23409,47.37
23410,45.85
23411,40.04
23412,39.73
23413,37.57
23414,29.4
23415,21.61
23416,28.23
23417,
23418,
23419,
23420,22.29
23421,22.39
23422,22.33
23423,25.66
23424,24.97
23425,26.39
23426,23.61
23427,24.74
23428,26.21
23429,34.89
23430,37.91
23431,37.51
23432,26.86
23433,26.16
23434,26.31
23435,26.3
23436,
23437,
23438,
23439,19.32
23440,30.78
23441,21.61
23442,18.66
23443,23.15
23444,25.77
23445,25.42
23446,28.0
23447,25.57
23448,26.83
23449,25.19
23450,26.76
23451,26.69
23452,24.87
23453,49.15
23454,50.8
23455,39.16
23456,33.83
23457,29.43
23458,31.29
23459,27.11
23460,30.53
23461,22.12
23462,15.82
23463,12.43
23464,21.75
23465,15.59
23466,17.35
23467,17.44
23468,19.01
23469,13.92
23470,17.48
23471,19.59
23472,15.21
23473,21.72
23474,19.18
23475,24.51
23476,25.01
23477,30.35
23478,36.18
23479,37.31
23480,28.16
23481,29.49
23482,34.23
23483,29.35
23484,29.62
23485,21.45
23486,20.27
23487,15.09
23488,26.53
23489,20.55
23490,28.86
23491,27.48
23492,32.53
23493,23.76
23494,22.33
23495,20.64
23496,20.92
23497,15.48
23498,22.48
23499,27.65
23500,29.95
23501,38.64
23502,43.13
23503,50.57
23504,42.39
23505,46.63
23506,44.02
23507,31.73
23508,26.31
23509,25.73
23510,18.25
23511,20.2
23512,27.95
23513,19.79
23514,23.45
23515,20.54
23516,25.35
23517,26.28
23518,35.54
23519,33.22
23520,23.39
23521,20.5
23522,24.75
23523,27.25
23524,39.17
23525,46.99
23526,50.87
23527,39.18
23528,32.28
23529,32.48
23530,34.49
23531,24.94
23532,22.02
23533,22.64
23534,16.57
23535,12.59
23536,14.03
23537,17.52
23538,13.21
23539,19.07
23540,17.81
23541,13.45
23542,15.4
23543,17.8
23544,15.74
23545,20.68
23546,21.14
23547,30.04
23548,37.77
23549,43.12
23550,41.09
23551,37.69
23552,29.02
23553,21.58
23554,30.41
23555,28.75
23556,22.24
23557,20.09
23558,14.41
23559,16.9
23560,24.07
23561,20.77
23562,16.9
23563,21.88
23564,15.79
23565,16.57
23566,15.57
23567,20.08
23568,15.79
23569,15.79
23570,29.72
23571,26.78
23572,30.05
23573,35.23
23574,44.21
23575,45.21
23576,33.09
23577,30.71
23578,22.39
23579,26.19
23580,21.58
23581,22.76
23582,20.85
23583,16.19
23584,18.15
23585,21.2
23586,16.93
23587,21.97
23588,23.37
23589,30.79
23590,25.66
23591,29.5
23592,30.67
23593,24.77
23594,26.56
23595,27.21
23596,35.32
23597,40.01
23598,46.5
23599,45.39
23600,42.62
23601,43.36
23602,38.63
23603,33.64
23604,34.93
23605,28.89
23606,25.23
23607,22.39
23608,17.86
23609,27.28
23610,31.32
23611,45.5
23612,48.33
23613,46.65
23614,46.94
23615,50.94
23616,40.62
23617,33.03
23618,36.92
23619,26.53
23620,27.11
23621,33.88
23622,34.48
23623,37.6
23624,32.3
23625,29.16
23626,34.57
23627,34.67
23628,34.84
23629,38.36
23630,29.84
23631,31.35
23632,37.32
23633,27.88
23634,27.86
23635,22.98
23636,24.37
23637,22.55
23638,25.88
23639,38.16
23640,30.25
23641,26.18
23642,18.95
23643,20.58
23644,25.02
23645,32.34
23646,32.74
23647,32.31
23648,36.48
23649,43.07
23650,54.49
23651,51.22
23652,60.29
23653,52.03
23654,49.74
23655,39.93
23656,
23657,
23658,
23659,23.65
23660,37.62
23661,32.92
23662,27.79
23663,23.88
23664,31.99
23665,30.24
23666,22.22
23667,22.26
23668,22.35
23669,33.19
23670,34.2
23671,32.69
23672,29.29
23673,22.73
23674,22.61
23675,20.22
23676,20.09
23677,18.91
23678,14.43
23679,11.08
23680,20.58
23681,15.66
23682,15.49
23683,32.95
23684,
23685,
23686,
23687,
23688,
23689,88.86
23690,45.69
23691,32.4
23692,30.83
23693,41.74
23694,46.65
23695,36.14
23696,33.29
23697,30.91
23698,44.38
23699,102.35
23700,
23701,
23702,
23703,
23704,
23705,63.4
23706,
23707,
23708,76.46
23709,21.33
23710,16.79
23711,25.67
23712,16.61
23713,22.98
23714,56.11
23715,51.24
23716,52.94
23717,98.54
23718,85.61
23719,
23720,203.47
23721,
23722,
23723,108.8
23724,93.35
23725,98.89
23726,49.44
23727,27.12
23728,88.16
23729,83.47
23730,68.38
23731,33.69
23732,35.43
23733,25.98
23734,22.61
23735,30.75
23736,26.32
23737,26.43
23738,27.08
23739,25.64
23740,21.59
23741,34.27
23742,31.73
23743,30.07
23744,26.75
23745,24.34
23746,17.74
23747,23.09
23748,18.31
23749,17.07
23750,12.6
23751,9.73
23752,6.84
23753,11.15
23754,16.15
23755,37.92
23756,34.49
23757,40.39
23758,58.46
23759,65.41
23760,77.94
23761,75.25
23762,55.99
23763,34.2
23764,243.79
23765,236.18
23766,137.11
23767,48.16
23768,31.19
23769,19.9
23770,92.05
23771,62.51
23772,72.56
23773,38.47
23774,20.33
23775,13.42
23776,9.98
23777,16.58
23778,19.56
23779,21.92
23780,19.01
23781,26.23
23782,22.98
23783,30.85
23784,298.1
23785,237.9
23786,180.25
23787,112.43
23788,95.84
23789,
23790,104.02
23791,96.41
23792,68.81
23793,
23794,86.21
23795,48.21
23796,50.9
23797,68.84
23798,165.21
23799,139.59
23800,100.86
23801,62.43
23802,54.6
23803,52.73
23804,54.92
23805,52.94
23806,55.68
23807,50.18
23808,36.58
23809,39.69
23810,43.42
23811,42.69
23812,51.1
23813,61.62
23814,69.07
23815,68.79
23816,64.5
23817,57.98
23818,56.67
23819,50.2
23820,49.18
23821,36.41
23822,25.76
23823,18.14
23824,13.17
23825,16.93
23826,23.23
23827,36.21
23828,37.85
23829,33.58
23830,29.28
23831,30.33
23832,29.53
23833,28.3
23834,26.24
23835,29.88
23836,34.54
23837,45.6
23838,50.5
23839,50.67
23840,49.94
23841,36.36
23842,36.89
23843,30.07
23844,29.64
23845,25.95
23846,22.36
23847,16.86
23848,16.92
23849,13.75
23850,22.11
23851,23.45
23852,24.79
23853,22.79
23854,22.4
23855,27.7
23856,39.33
23857,35.58
23858,30.75
23859,34.53
23860,32.61
23861,45.64
23862,44.05
23863,43.7
23864,32.22
23865,23.31
23866,23.61
23867,22.11
23868,21.84
23869,15.75
23870,13.59
23871,12.23
23872,22.25
23873,20.89
23874,21.07
23875,17.81
23876,24.26
23877,17.97
23878,13.99
23879,15.67
23880,17.27
23881,19.1
23882,24.44
23883,34.66
23884,37.74
23885,44.7
23886,47.22
23887,47.15
23888,46.3
23889,34.33
23890,31.62
23891,29.3
23892,23.84
23893,18.33
23894,13.68
23895,13.13
23896,19.99
23897,20.64
23898,18.16
23899,34.88
23900,28.84
23901,27.61
23902,19.77
23903,16.1
23904,20.43
23905,32.28
23906,26.41
23907,25.69
23908,25.31
23909,63.88
23910,67.08
23911,55.85
23912,41.34
23913,32.34
23914,
23915,
23916,
23917,19.23
23918,19.06
23919,15.8
23920,18.67
23921,17.66
23922,24.36
23923,31.1
23924,29.33
23925,27.81
23926,25.07
23927,18.6
23928,15.18
23929,14.28
23930,13.35
23931,20.26
23932,30.13
23933,29.59
23934,33.91
23935,35.27
23936,28.34
23937,26.25
23938,24.92
23939,27.53
23940,19.92
23941,19.98
23942,19.27
23943,14.89
23944,20.99
23945,17.02
23946,22.06
23947,29.31
23948,29.76
23949,31.94
23950,43.47
23951,39.16
23952,42.9
23953,48.58
23954,45.98
23955,47.81
23956,53.97
23957,62.7
23958,57.3
23959,59.77
23960,54.41
23961,46.54
23962,48.21
23963,38.51
23964,33.27
23965,28.26
23966,21.48
23967,25.5
23968,36.72
23969,29.41
23970,33.43
23971,35.75
23972,52.44
23973,41.61
23974,49.9
23975,44.28
23976,65.44
23977,92.23
23978,67.27
23979,53.47
23980,55.78
23981,59.38
23982,131.66
23983,342.93
23984,39.82
23985,280.29
23986,41.01
23987,177.64
23988,181.34
23989,199.37
23990,129.24
23991,124.55
23992,121.62
23993,127.07
23994,141.86
23995,153.98
23996,164.71
23997,161.26
23998,155.64
23999,152.88
24000,127.88
24001,95.42
24002,84.01
24003,79.78
24004,79.05
24005,87.19
24006,84.93
24007,74.76
24008,56.36
24009,50.43
24010,48.03
24011,39.83
24012,35.94
24013,27.13
24014,28.46
24015,32.52
24016,35.15
24017,31.07
24018,31.87
24019,34.97
24020,36.18
24021,38.4
24022,38.72
24023,33.6
24024,28.51
24025,26.51
24026,26.17
24027,23.81
24028,35.8
24029,55.74
24030,60.41
24031,108.46
24032,102.08
24033,91.76
24034,100.43
24035,70.91
24036,59.24
24037,44.7
24038,37.55
24039,40.74
24040,37.32
24041,34.09
24042,37.5
24043,48.2
24044,72.44
24045,74.76
24046,74.82
24047,78.14
24048,66.88
24049,59.39
24050,50.4
24051,46.12
24052,49.04
24053,53.93
24054,51.2
24055,48.96
24056,45.09
24057,39.77
24058,40.73
24059,33.35
24060,30.64
24061,30.5
24062,31.95
24063,25.11
24064,25.99
24065,25.24
24066,29.79
24067,30.39
24068,28.63
24069,28.5
24070,38.84
24071,33.9
24072,32.27
24073,34.15
24074,38.51
24075,73.76
24076,102.99
24077,126.1
24078,129.85
24079,132.58
24080,120.68
24081,122.82
24082,117.48
24083,96.86
24084,88.95
24085,78.34
24086,67.55
24087,70.6
24088,64.45
24089,65.31
24090,64.93
24091,51.68
24092,55.49
24093,46.62
24094,47.65
24095,53.33
24096,54.89
24097,53.86
24098,49.09
24099,43.93
24100,52.27
24101,51.77
24102,55.73
24103,52.47
24104,50.1
24105,49.65
24106,54.38
24107,50.63
24108,42.74
24109,77.4
24110,63.26
24111,50.81
24112,55.76
24113,43.33
24114,49.55
24115,43.47
24116,41.84
24117,36.39
24118,35.73
24119,26.3
24120,27.79
24121,30.53
24122,26.8
24123,30.91
24124,31.79
24125,42.82
24126,44.99
24127,39.5
24128,45.07
24129,102.77
24130,87.61
24131,63.05
24132,52.38
24133,40.14
24134,29.21
24135,28.71
24136,32.95
24137,33.6
24138,35.84
24139,30.34
24140,32.22
24141,30.13
24142,29.6
24143,28.31
24144,35.06
24145,26.9
24146,31.99
24147,37.16
24148,32.88
24149,46.15
24150,44.68
24151,40.14
24152,40.11
24153,33.1
24154,35.95
24155,32.15
24156,31.76
24157,32.85
24158,31.31
24159,25.97
24160,21.23
24161,30.45
24162,21.66
24163,19.9
24164,21.7
24165,22.52
24166,25.53
24167,18.35
24168,17.11
24169,12.92
24170,16.39
24171,21.7
24172,20.45
24173,29.35
24174,30.31
24175,26.67
24176,31.52
24177,22.82
24178,23.22
24179,19.84
24180,14.21
24181,11.73
24182,21.84
24183,17.26
24184,26.9
24185,20.84
24186,23.69
24187,33.06
24188,38.5
24189,37.55
24190,40.73
24191,38.39
24192,42.97
24193,38.07
