Index,Kave-PM2.5
28999,30.79
29000,26.04
29001,30.55
29002,27.58
29003,20.21
29004,15.84
29005,11.24
29006,8.37
29007,9.34
29008,12.5
29009,13.41
29010,12.89
29011,11.64
29012,8.67
29013,9.63
29014,19.15
29015,14.21
29016,13.41
29017,10.68
29018,9.5
29019,10.31
29020,8.17
29021,7.43
29022,7.71
29023,11.96
29024,12.11
29025,10.13
29026,10.95
29027,10.49
29028,7.72
29029,5.78
29030,4.47
29031,3.47
29032,4.7
29033,6.32
29034,4.42
29035,3.1
29036,2.59
29037,3.82
29038,
29039,2.81
29040,3.4
29041,7.95
29042,15.42
29043,15.65
29044,14.19
29045,12.61
29046,11.82
29047,17.33
29048,18.87
29049,17.61
29050,17.79
29051,14.93
29052,16.91
29053,14.17
29054,17.67
29055,12.83
29056,10.19
29057,13.39
29058,12.71
29059,12.58
29060,20.13
29061,29.74
29062,28.84
29063,35.58
29064,67.91
29065,90.46
29066,82.22
29067,67.68
29068,50.61
29069,40.78
29070,36.33
29071,31.07
29072,31.13
29073,30.54
29074,25.67
29075,23.41
29076,20.18
29077,23.61
29078,16.93
29079,12.11
29080,9.21
29081,10.55
29082,14.17
29083,10.31
29084,8.62
29085,8.33
29086,5.94
29087,4.8
29088,6.74
29089,8.41
29090,8.26
29091,15.2
29092,15.33
29093,26.66
29094,34.34
29095,43.97
29096,56.49
29097,43.03
29098,32.96
29099,32.57
29100,26.68
29101,19.32
29102,14.57
29103,10.57
29104,7.84
29105,7.14
29106,9.89
29107,12.51
29108,15.36
29109,12.1
29110,12.67
29111,11.14
29112,10.0
29113,16.0
29114,15.67
29115,12.68
29116,17.88
29117,21.02
29118,21.56
29119,22.74
29120,29.56
29121,31.65
29122,48.37
29123,46.37
29124,45.01
29125,39.09
29126,31.44
29127,23.39
29128,19.47
29129,20.53
29130,20.53
29131,16.88
29132,20.03
29133,19.39
29134,22.29
29135,31.16
29136,33.93
29137,29.57
29138,31.92
29139,32.15
29140,23.16
29141,16.57
29142,12.25
29143,10.09
29144,13.31
29145,16.99
29146,15.11
29147,22.0
29148,17.91
29149,16.25
29150,21.71
29151,15.42
29152,12.07
29153,14.48
29154,11.16
29155,7.84
29156,6.26
29157,8.24
29158,9.02
29159,12.97
29160,10.1
29161,9.43
29162,8.36
29163,6.4
29164,6.82
29165,13.18
29166,11.88
29167,18.29
29168,16.73
29169,13.89
29170,10.17
29171,9.05
29172,7.86
29173,9.37
29174,6.79
29175,5.01
29176,3.51
29177,3.03
29178,5.13
29179,7.35
29180,9.68
29181,7.28
29182,8.1
29183,11.27
29184,12.14
29185,11.39
29186,8.49
29187,7.29
29188,10.94
29189,14.0
29190,13.05
29191,18.8
29192,16.83
29193,15.53
29194,12.84
29195,9.51
29196,7.9
29197,9.24
29198,8.91
29199,6.36
29200,4.46
29201,3.23
29202,5.69
29203,13.23
29204,11.03
29205,14.92
29206,12.6
29207,18.07
29208,14.88
29209,16.33
29210,12.64
29211,11.05
29212,13.71
29213,20.69
29214,21.97
29215,21.86
29216,22.86
29217,16.85
29218,15.65
29219,12.36
29220,14.24
29221,11.31
29222,12.58
29223,12.6
29224,12.12
29225,21.33
29226,15.41
29227,12.6
29228,10.89
29229,11.87
29230,14.06
29231,13.75
29232,13.84
29233,11.53
29234,9.42
29235,9.23
29236,11.34
29237,11.7
29238,11.39
29239,12.52
29240,11.19
29241,18.51
29242,14.94
29243,17.81
29244,13.54
29245,10.32
29246,8.04
29247,6.47
29248,6.17
29249,9.47
29250,10.62
29251,15.32
29252,18.79
29253,23.25
29254,31.12
29255,27.72
29256,31.47
29257,43.37
29258,63.26
29259,61.24
29260,68.09
29261,89.48
29262,82.48
29263,72.75
29264,65.31
29265,52.1
29266,42.22
29267,41.44
29268,30.68
29269,24.82
29270,18.42
29271,13.07
29272,9.33
29273,8.05
29274,9.79
29275,14.07
29276,17.73
29277,16.05
29278,24.45
29279,50.42
29280,54.2
29281,59.29
29282,50.34
29283,37.65
29284,28.59
29285,28.49
29286,22.44
29287,21.99
29288,22.04
29289,16.58
29290,13.59
29291,17.04
29292,19.86
29293,14.13
29294,10.64
29295,8.17
29296,6.73
29297,8.24
29298,9.12
29299,13.77
29300,17.81
29301,19.58
29302,33.87
29303,32.42
29304,31.66
29305,33.66
29306,37.38
29307,46.18
29308,61.65
29309,56.27
29310,51.61
29311,41.62
29312,37.67
29313,32.34
29314,27.21
29315,25.89
29316,19.11
29317,15.55
29318,14.17
29319,11.57
29320,13.58
29321,17.26
29322,20.37
29323,25.82
29324,28.8
29325,31.36
29326,25.88
29327,21.64
29328,16.37
29329,16.2
29330,24.14
29331,32.47
29332,49.78
29333,44.24
29334,43.67
29335,44.76
29336,41.04
29337,38.28
29338,29.1
29339,26.64
29340,23.84
29341,24.3
29342,18.38
29343,18.92
29344,18.62
29345,25.14
29346,24.46
29347,27.25
29348,26.23
29349,24.19
29350,26.72
29351,27.58
29352,26.68
29353,25.73
29354,27.82
29355,22.07
29356,24.97
29357,29.22
29358,30.04
29359,29.33
29360,27.56
29361,24.08
29362,29.74
29363,28.26
29364,27.66
29365,19.84
29366,14.31
29367,12.94
29368,17.68
29369,2.95
29370,77.1
29371,42.92
29372,68.77
29373,58.62
29374,20.23
29375,7.03
29376,26.67
29377,21.69
29378,20.32
29379,15.02
29380,17.57
29381,19.25
29382,29.11
29383,28.96
29384,30.63
29385,28.17
29386,20.71
29387,20.19
29388,16.47
29389,17.16
29390,22.14
29391,17.9
29392,13.96
29393,18.25
29394,14.02
29395,25.39
29396,28.97
29397,29.93
29398,29.74
29399,39.46
29400,58.28
29401,69.06
29402,75.66
29403,73.26
29404,73.82
29405,52.57
29406,45.52
29407,37.95
29408,34.05
29409,36.32
29410,30.69
29411,28.44
29412,33.2
29413,28.69
29414,27.81
29415,23.03
29416,16.49
29417,21.7
29418,20.96
29419,25.12
29420,30.01
29421,26.47
29422,26.57
29423,24.74
29424,20.03
29425,23.15
29426,20.0
29427,17.0
29428,13.44
29429,13.46
29430,17.56
29431,19.14
29432,24.22
29433,19.07
29434,14.9
29435,18.19
29436,29.58
29437,23.37
29438,19.12
29439,19.49
29440,22.93
29441,17.49
29442,22.07
29443,19.5
29444,20.37
29445,30.89
29446,36.47
29447,36.66
29448,32.41
29449,32.4
29450,24.34
29451,25.14
29452,22.93
29453,16.78
29454,19.53
29455,18.24
29456,13.57
29457,24.52
29458,22.36
29459,21.69
29460,26.57
29461,20.33
29462,17.29
29463,13.38
29464,9.67
29465,11.64
29466,9.91
29467,8.12
29468,5.94
29469,12.37
29470,16.89
29471,12.99
29472,24.03
29473,20.35
29474,19.83
29475,15.65
29476,19.07
29477,22.67
29478,35.76
29479,34.89
29480,30.26
29481,28.57
29482,29.24
29483,31.07
29484,25.83
29485,18.74
29486,18.7
29487,20.71
29488,19.98
29489,23.33
29490,21.09
29491,17.78
29492,12.92
29493,18.03
29494,19.12
29495,23.08
29496,17.85
29497,13.19
29498,13.36
29499,17.02
29500,24.24
29501,42.06
29502,39.94
29503,32.63
29504,33.42
29505,32.13
29506,24.17
29507,28.82
29508,25.58
29509,22.93
29510,24.24
29511,23.23
29512,21.67
29513,21.01
29514,25.32
29515,29.05
29516,27.75
29517,22.15
29518,17.41
29519,21.89
29520,24.87
29521,18.02
29522,16.7
29523,16.3
29524,18.91
29525,26.46
29526,29.09
29527,30.34
29528,27.74
29529,22.0
29530,19.11
29531,29.39
29532,39.58
29533,34.63
29534,30.36
29535,29.44
29536,27.7
29537,25.71
29538,24.7
29539,20.03
29540,18.39
29541,17.79
29542,13.83
29543,15.44
29544,20.77
29545,20.36
29546,15.32
29547,12.47
29548,9.86
29549,9.54
29550,12.75
29551,17.05
29552,20.04
29553,21.97
29554,19.95
29555,16.73
29556,15.57
29557,15.81
29558,15.56
29559,12.96
29560,11.12
29561,11.23
29562,11.88
29563,11.33
29564,17.05
29565,18.64
29566,15.96
29567,14.55
29568,10.44
29569,7.52
29570,5.56
29571,6.54
29572,11.53
29573,17.31
29574,18.81
29575,19.25
29576,19.3
29577,14.65
29578,10.95
29579,8.31
29580,9.83
29581,11.12
29582,8.25
29583,6.16
29584,4.91
29585,8.69
29586,14.0
29587,13.19
29588,9.96
29589,9.64
29590,12.71
29591,17.62
29592,18.44
29593,14.75
29594,13.23
29595,13.21
29596,12.15
29597,12.32
29598,14.65
29599,15.4
29600,16.79
29601,15.37
29602,14.98
29603,17.37
29604,17.58
29605,17.62
29606,15.14
29607,10.9
29608,12.82
29609,14.37
29610,14.4
29611,14.96
29612,14.81
29613,16.26
29614,15.99
29615,16.24
29616,16.64
29617,15.32
29618,13.33
29619,16.91
29620,22.45
29621,26.47
29622,29.54
29623,32.63
29624,29.34
29625,25.24
29626,25.62
29627,21.27
29628,18.99
29629,18.26
29630,20.06
29631,25.98
29632,27.82
29633,29.05
29634,25.91
29635,28.14
29636,37.99
29637,44.01
29638,43.07
29639,33.59
29640,29.92
29641,27.82
29642,26.65
29643,31.69
29644,37.1
29645,40.46
29646,45.06
29647,44.43
29648,37.25
29649,31.2
29650,22.84
29651,19.94
29652,20.67
29653,18.01
29654,16.42
29655,15.28
29656,14.04
29657,15.75
29658,13.8
29659,14.82
29660,19.28
29661,17.42
29662,13.59
29663,18.62
29664,22.07
29665,17.89
29666,16.31
29667,17.09
29668,18.51
29669,18.5
29670,20.93
29671,23.67
29672,24.95
29673,27.23
29674,27.66
29675,21.78
29676,18.02
29677,17.2
29678,15.85
29679,14.52
29680,14.21
29681,16.85
29682,17.32
29683,14.25
29684,12.9
29685,12.88
29686,13.18
29687,19.42
29688,22.4
29689,16.3
29690,11.54
29691,10.03
29692,13.0
29693,19.19
29694,23.0
29695,23.87
29696,22.01
29697,17.87
29698,17.77
29699,18.87
29700,21.17
29701,22.26
29702,19.03
29703,18.71
29704,16.29
29705,18.18
29706,19.64
29707,20.28
29708,18.67
29709,21.35
29710,26.3
29711,29.32
29712,30.87
29713,33.88
29714,40.08
29715,40.23
29716,32.16
29717,31.52
29718,34.5
29719,32.85
29720,28.79
29721,26.34
29722,22.78
29723,28.58
29724,30.25
29725,27.96
29726,31.44
29727,22.39
29728,19.47
29729,22.39
29730,23.29
29731,26.12
29732,36.86
29733,54.82
29734,57.05
29735,55.49
29736,48.89
29737,43.83
29738,45.99
29739,42.47
29740,43.25
29741,48.61
29742,51.43
29743,45.92
29744,34.99
29745,28.2
29746,25.63
29747,22.75
29748,23.82
29749,21.01
29750,18.42
29751,15.92
29752,11.9
29753,12.04
29754,13.97
29755,10.56
29756,9.73
29757,11.88
29758,12.18
29759,14.0
29760,16.44
29761,18.94
29762,22.78
29763,16.28
29764,13.41
29765,16.47
29766,22.68
29767,26.86
29768,27.97
29769,19.75
29770,18.45
29771,22.18
29772,19.51
29773,20.04
29774,19.39
29775,17.88
29776,19.29
29777,15.27
29778,15.66
29779,16.34
29780,15.51
29781,11.79
29782,13.28
29783,24.44
29784,33.78
29785,33.29
29786,44.52
29787,56.25
29788,50.8
29789,69.7
29790,74.82
29791,73.34
29792,62.17
29793,47.78
29794,35.68
29795,34.95
29796,30.45
29797,22.91
29798,22.25
29799,23.78
29800,18.14
29801,15.35
29802,12.54
29803,16.24
29804,19.33
29805,15.3
29806,14.14
29807,14.3
29808,13.88
29809,12.14
29810,11.16
29811,12.51
29812,16.22
29813,15.69
29814,20.93
29815,23.45
29816,23.7
29817,22.59
29818,21.76
29819,21.66
29820,20.92
29821,24.01
29822,24.9
29823,23.7
29824,21.14
29825,19.55
29826,19.2
29827,21.8
29828,21.64
29829,19.43
29830,20.36
29831,17.33
29832,19.36
29833,19.46
29834,17.04
29835,17.29
29836,17.37
29837,18.43
29838,25.04
29839,25.75
29840,29.55
29841,29.25
29842,25.91
29843,27.28
29844,31.16
29845,27.03
29846,21.58
29847,17.25
29848,16.62
29849,14.27
29850,12.32
29851,14.99
29852,16.84
29853,12.84
29854,10.66
29855,12.12
29856,13.7
29857,10.18
29858,8.1
29859,7.24
29860,10.53
29861,14.66
29862,11.63
29863,11.0
29864,12.52
29865,14.76
29866,14.86
29867,19.65
29868,23.94
29869,20.65
29870,20.28
29871,14.5
29872,10.89
29873,12.65
29874,17.77
29875,14.97
29876,12.8
29877,10.05
29878,10.38
29879,16.68
29880,21.25
29881,17.86
29882,12.93
29883,13.18
29884,16.61
29885,16.29
29886,21.17
29887,22.0
29888,22.34
29889,19.14
29890,20.14
29891,22.33
29892,21.19
29893,17.42
29894,16.84
29895,16.45
29896,13.43
29897,10.3
29898,11.7
29899,20.2
29900,25.23
29901,25.28
29902,29.43
29903,31.06
29904,32.57
29905,36.32
29906,44.28
29907,42.53
29908,41.57
29909,38.56
29910,35.78
29911,37.11
29912,34.0
29913,25.21
29914,23.57
29915,24.59
29916,23.16
29917,22.08
29918,19.99
29919,21.46
29920,21.95
29921,28.77
29922,38.14
29923,28.01
29924,24.29
29925,23.63
29926,19.77
29927,22.6
29928,24.9
29929,21.43
29930,19.66
29931,26.47
29932,46.92
29933,78.28
29934,86.0
29935,53.39
29936,35.18
29937,29.24
29938,21.23
29939,16.48
29940,20.67
29941,26.51
29942,22.77
29943,20.98
29944,19.17
29945,24.27
29946,25.02
29947,19.99
29948,17.39
29949,15.0
29950,12.36
29951,11.25
29952,9.06
29953,9.95
29954,12.5
29955,17.34
29956,30.68
29957,63.88
29958,95.81
29959,97.15
29960,87.45
29961,57.12
29962,40.48
29963,34.48
29964,28.89
29965,26.42
29966,24.94
29967,19.99
29968,14.67
29969,12.68
29970,16.27
29971,19.18
29972,22.42
29973,30.1
29974,29.83
29975,31.0
29976,38.85
29977,48.59
29978,57.29
29979,62.25
29980,59.8
29981,53.83
29982,42.29
29983,34.28
29984,34.59
29985,30.5
29986,26.18
29987,25.18
29988,21.58
29989,21.68
29990,18.26
29991,14.78
29992,15.67
29993,17.04
29994,19.39
29995,25.0
29996,23.53
29997,24.99
29998,30.69
29999,31.1
30000,27.04
30001,24.18
30002,24.94
30003,47.2
30004,86.38
30005,114.84
30006,110.6
30007,90.64
30008,74.7
30009,56.53
30010,41.22
30011,30.53
30012,21.99
30013,18.95
30014,19.88
30015,18.44
30016,17.7
30017,16.37
30018,16.61
30019,14.0
30020,13.57
30021,12.65
30022,13.35
30023,9.94
30024,11.39
30025,15.66
30026,13.3
30027,17.22
30028,22.35
30029,23.93
30030,23.26
30031,19.59
30032,23.26
30033,24.56
30034,26.62
30035,38.21
30036,39.15
30037,30.75
30038,24.69
30039,22.24
30040,17.55
30041,24.89
30042,34.2
30043,27.22
30044,25.98
30045,27.1
30046,27.52
30047,30.51
30048,37.48
30049,39.04
30050,35.46
30051,33.21
30052,24.57
30053,24.24
30054,40.4
30055,53.45
30056,44.66
30057,35.91
30058,33.29
30059,29.64
30060,31.74
30061,28.32
30062,21.21
30063,17.54
30064,14.49
30065,10.53
30066,9.18
30067,10.52
30068,11.14
30069,10.81
30070,11.05
30071,11.35
30072,17.89
30073,20.37
30074,16.16
30075,15.74
30076,13.5
30077,13.96
30078,17.23
30079,12.6
30080,10.61
30081,11.95
30082,11.21
30083,12.58
30084,16.27
30085,12.28
30086,9.47
30087,7.31
30088,5.13
30089,4.43
30090,6.26
30091,7.4
30092,5.54
30093,4.54
30094,3.71
30095,5.47
30096,8.78
30097,6.75
30098,7.56
30099,10.36
30100,9.13
30101,7.51
30102,9.43
30103,10.8
30104,11.59
30105,15.16
30106,12.69
30107,16.65
30108,20.76
30109,16.47
30110,13.99
30111,10.74
30112,7.9
30113,5.62
30114,6.09
30115,8.81
30116,12.43
30117,16.02
30118,12.0
30119,11.58
30120,14.58
30121,14.67
30122,14.05
30123,14.81
30124,17.2
30125,24.33
30126,30.19
30127,25.9
30128,23.45
30129,27.41
30130,23.21
30131,16.93
30132,12.69
30133,13.11
30134,14.51
30135,10.74
30136,7.55
30137,6.13
30138,6.09
30139,8.02
30140,12.02
30141,11.74
30142,13.96
30143,17.81
30144,17.61
30145,17.42
30146,15.62
30147,15.95
30148,20.0
30149,21.82
30150,33.69
30151,49.21
30152,52.08
30153,33.92
30154,24.52
30155,20.08
30156,20.87
30157,25.45
30158,28.93
30159,24.84
30160,20.18
30161,15.78
30162,17.98
30163,21.57
30164,18.06
30165,15.17
30166,19.03
30167,22.54
30168,19.52
30169,20.18
30170,25.46
30171,27.06
30172,24.03
30173,28.01
30174,38.93
30175,53.0
30176,55.37
30177,47.58
30178,32.14
30179,22.89
30180,19.92
30181,19.87
30182,16.12
30183,16.26
30184,15.38
30185,15.46
30186,21.61
30187,23.47
30188,20.48
30189,19.95
30190,17.69
30191,21.48
30192,22.16
30193,21.51
30194,22.84
30195,28.59
30196,34.53
30197,37.45
30198,42.7
30199,42.13
30200,36.2
30201,30.27
30202,24.1
30203,19.76
30204,18.02
30205,17.98
30206,18.62
30207,13.96
30208,10.21
30209,9.84
30210,12.64
30211,11.47
30212,8.97
30213,7.24
30214,6.62
30215,6.31
30216,4.72
30217,3.78
30218,3.75
30219,3.45
30220,4.61
30221,7.71
30222,10.74
30223,13.4
30224,12.29
30225,12.86
30226,9.84
30227,8.6
30228,9.76
30229,13.79
30230,16.24
30231,11.95
30232,8.54
30233,6.11
30234,8.69
30235,14.85
30236,13.79
30237,9.9
30238,8.54
30239,12.76
30240,16.08
30241,14.47
30242,14.98
30243,10.91
30244,12.77
30245,20.4
30246,22.78
30247,24.06
30248,26.06
30249,25.72
30250,19.85
30251,21.02
30252,23.48
30253,21.07
30254,24.83
30255,23.42
30256,19.66
30257,20.61
30258,23.7
30259,25.51
30260,30.31
30261,32.73
30262,27.5
30263,24.32
30264,23.65
30265,16.93
30266,14.33
30267,14.14
30268,13.44
30269,16.44
30270,18.61
30271,21.91
30272,24.31
30273,23.35
30274,22.96
30275,25.11
30276,23.98
30277,23.61
30278,28.58
30279,24.02
30280,22.85
30281,26.04
30282,35.42
30283,42.11
30284,45.97
30285,44.16
30286,55.77
30287,81.92
30288,86.66
30289,94.52
30290,101.53
30291,108.35
30292,107.92
30293,91.48
30294,79.01
30295,66.98
30296,61.32
30297,60.71
30298,50.92
30299,44.29
30300,38.02
30301,32.9
30302,30.04
30303,25.97
30304,26.34
30305,23.61
30306,23.89
30307,19.85
30308,20.76
30309,24.07
30310,28.49
30311,26.17
30312,26.85
30313,28.17
30314,24.03
30315,24.71
30316,36.03
30317,42.17
30318,44.29
30319,44.43
30320,41.78
30321,38.7
30322,32.22
30323,30.63
30324,30.02
30325,25.4
30326,27.91
30327,30.81
30328,23.6
30329,21.36
30330,19.97
30331,22.01
30332,21.75
30333,15.57
30334,14.54
30335,20.59
30336,24.53
30337,24.68
30338,24.11
30339,26.69
30340,41.36
30341,64.35
30342,72.4
30343,56.56
30344,44.87
30345,40.82
30346,33.18
30347,32.62
30348,31.22
30349,31.4
30350,25.68
30351,26.11
30352,29.75
30353,25.74
30354,26.49
30355,23.0
30356,28.37
30357,29.43
30358,23.42
30359,20.82
30360,18.93
30361,31.5
30362,55.09
30363,70.29
30364,70.3
30365,71.25
30366,76.85
30367,72.2
30368,61.14
30369,51.62
30370,42.64
30371,38.85
30372,33.09
30373,27.27
30374,23.08
30375,18.25
30376,16.28
30377,17.38
30378,19.14
30379,13.7
30380,11.79
30381,14.16
30382,14.87
30383,14.01
30384,14.43
30385,12.27
30386,11.25
30387,10.05
30388,12.25
30389,14.48
30390,13.36
30391,17.42
30392,27.83
30393,28.22
30394,24.55
30395,31.16
30396,34.09
30397,32.18
30398,32.46
30399,28.65
30400,24.05
30401,16.86
30402,13.46
30403,14.48
30404,16.15
30405,16.96
30406,19.53
30407,23.42
30408,25.36
30409,26.82
30410,22.92
30411,16.91
30412,15.74
30413,17.62
30414,17.82
30415,16.72
30416,16.48
30417,23.19
30418,25.78
30419,19.85
30420,19.1
30421,19.01
30422,15.25
30423,16.68
30424,17.52
30425,17.6
30426,24.58
30427,23.48
30428,20.48
30429,24.96
30430,29.02
30431,28.8
30432,25.99
30433,24.27
30434,27.03
30435,22.68
30436,24.93
30437,34.02
30438,41.53
30439,32.92
30440,29.44
30441,25.51
30442,22.85
30443,21.56
30444,20.02
30445,19.2
30446,15.77
30447,11.95
30448,9.06
30449,10.53
30450,13.64
30451,11.27
30452,11.13
30453,8.61
30454,8.0
30455,11.2
30456,12.98
30457,12.71
30458,12.68
30459,12.11
30460,14.19
30461,17.22
30462,22.15
30463,20.48
30464,18.49
30465,17.24
30466,16.46
30467,17.55
30468,19.94
30469,21.59
30470,26.4
30471,24.28
30472,20.75
30473,19.46
30474,22.37
30475,31.95
30476,31.86
30477,28.02
30478,28.39
30479,24.19
30480,23.38
30481,21.21
30482,26.01
30483,36.78
30484,38.48
30485,28.21
30486,20.71
30487,20.22
30488,24.13
30489,23.11
30490,23.58
30491,24.36
30492,24.75
30493,18.98
30494,15.52
30495,14.42
30496,13.18
30497,15.84
30498,23.83
30499,20.37
30500,16.26
30501,16.14
30502,17.95
30503,19.41
30504,18.29
30505,22.05
30506,21.84
30507,16.11
30508,13.5
30509,17.23
30510,21.14
30511,19.32
30512,18.21
30513,16.23
30514,18.51
30515,23.61
30516,23.1
30517,18.55
30518,18.03
30519,19.42
30520,14.67
30521,22.26
30522,37.17
30523,33.48
30524,25.99
30525,24.18
30526,21.74
30527,19.16
30528,19.48
30529,14.33
30530,16.26
30531,20.42
30532,14.63
30533,12.88
30534,17.92
30535,23.17
30536,25.41
30537,28.08
30538,26.13
30539,23.8
30540,27.18
30541,30.1
30542,28.9
30543,23.95
30544,25.44
30545,27.8
30546,29.48
30547,30.92
30548,32.89
30549,31.07
30550,28.0
30551,25.52
30552,22.98
30553,18.06
30554,17.39
30555,18.16
30556,16.78
30557,20.74
30558,19.57
30559,18.9
30560,26.34
30561,31.15
30562,27.75
30563,25.1
30564,29.99
30565,31.74
30566,33.72
30567,32.06
30568,27.91
30569,31.15
30570,32.88
30571,33.57
30572,32.22
30573,32.35
30574,30.66
30575,25.37
30576,23.99
30577,18.96
30578,15.26
30579,14.48
30580,19.26
30581,18.71
30582,16.99
30583,20.65
30584,23.4
30585,25.22
30586,23.59
30587,23.99
30588,25.75
30589,23.95
30590,24.51
30591,28.23
30592,28.31
30593,31.17
30594,35.46
30595,34.13
30596,34.68
30597,28.74
30598,28.42
30599,27.56
30600,26.03
30601,25.82
30602,23.53
30603,23.13
30604,23.25
30605,27.5
30606,31.28
30607,30.48
30608,25.64
30609,22.55
30610,26.0
30611,28.37
30612,26.41
30613,24.29
30614,20.91
30615,19.76
30616,21.11
30617,23.06
30618,29.97
30619,33.93
30620,33.33
30621,31.54
30622,27.65
30623,27.86
30624,26.85
30625,23.44
30626,23.22
30627,18.18
30628,18.64
30629,18.5
30630,18.49
30631,23.57
30632,27.26
30633,28.17
30634,22.96
30635,20.52
30636,19.49
30637,21.94
30638,22.68
30639,16.76
30640,15.7
30641,23.52
30642,32.13
30643,30.78
30644,29.7
30645,31.51
30646,30.26
30647,35.11
30648,37.12
30649,38.66
30650,58.14
30651,76.6
30652,75.05
30653,71.08
30654,65.1
30655,51.96
30656,48.2
30657,44.05
30658,37.26
30659,33.66
30660,33.06
30661,27.14
30662,26.04
30663,22.63
30664,16.94
30665,14.55
30666,17.31
30667,20.27
30668,14.93
30669,11.93
30670,10.94
30671,8.7
30672,8.26
30673,8.14
30674,6.5
30675,9.43
30676,14.04
30677,16.5
30678,20.58
30679,19.33
30680,22.74
30681,23.9
30682,19.87
30683,19.43
30684,21.78
30685,18.98
30686,18.8
30687,15.61
30688,15.93
30689,16.91
30690,20.08
30691,25.1
30692,26.41
30693,26.96
30694,27.11
30695,25.55
30696,26.6
30697,19.17
30698,17.25
30699,20.52
30700,19.66
30701,16.48
30702,19.92
30703,25.89
30704,26.05
30705,22.76
30706,19.75
30707,18.61
30708,22.95
30709,24.02
30710,22.67
30711,21.88
30712,23.65
30713,23.1
30714,22.34
30715,25.51
30716,28.65
30717,33.25
30718,27.01
30719,24.81
30720,24.43
30721,18.77
30722,19.9
30723,22.31
30724,19.38
30725,22.28
30726,23.7
30727,23.56
30728,23.54
30729,21.83
30730,24.88
30731,28.77
30732,32.44
30733,32.04
30734,28.4
30735,22.09
30736,17.99
30737,21.24
30738,30.34
30739,33.87
30740,31.14
30741,31.87
30742,28.36
30743,24.81
30744,25.18
30745,22.64
30746,19.0
30747,20.13
30748,17.71
30749,19.82
30750,26.34
30751,27.05
30752,27.31
30753,24.62
30754,25.14
30755,22.47
30756,25.28
30757,26.19
30758,24.25
30759,20.18
30760,21.21
30761,23.5
30762,23.85
30763,23.17
30764,28.24
30765,34.3
30766,32.73
30767,27.41
30768,28.43
30769,31.99
30770,32.05
30771,27.88
30772,25.96
30773,30.55
30774,31.75
30775,34.37
30776,38.31
30777,32.6
30778,31.05
30779,34.86
30780,40.15
30781,33.4
30782,25.69
30783,21.58
30784,18.19
30785,20.11
30786,19.3
30787,16.82
30788,19.25
30789,18.21
30790,13.4
30791,15.1
30792,19.18
30793,16.96
30794,19.97
30795,20.07
30796,16.98
30797,21.0
30798,23.18
30799,21.5
30800,22.95
30801,18.5
30802,18.88
30803,19.8
30804,15.58
30805,16.27
30806,20.17
30807,16.61
30808,18.96
30809,29.03
30810,35.82
30811,36.96
30812,38.56
30813,34.75
30814,31.33
30815,37.77
30816,36.88
30817,29.64
30818,31.16
30819,32.59
30820,33.81
30821,37.28
30822,37.27
30823,36.03
30824,33.67
30825,27.8
30826,26.43
30827,29.95
30828,29.31
30829,33.63
30830,31.8
30831,26.66
30832,26.28
30833,31.41
30834,35.45
30835,39.06
30836,35.97
30837,36.39
30838,28.89
30839,25.66
30840,27.43
30841,26.3
30842,22.83
30843,23.69
30844,27.36
30845,21.5
30846,22.21
30847,31.41
30848,33.11
30849,31.68
30850,31.51
30851,33.85
30852,33.46
30853,30.01
30854,33.06
30855,29.62
30856,27.96
30857,30.39
30858,34.28
30859,35.87
30860,34.83
30861,29.5
30862,27.65
30863,29.25
30864,27.33
30865,24.98
30866,23.36
30867,21.29
30868,21.37
30869,19.33
30870,18.06
30871,17.86
30872,24.41
30873,32.06
30874,27.38
30875,29.22
30876,28.08
30877,27.17
30878,25.52
30879,27.68
30880,32.43
30881,29.29
30882,33.4
30883,30.67
30884,28.78
30885,32.13
30886,35.04
30887,29.36
30888,32.56
30889,34.35
30890,29.69
30891,22.87
30892,20.12
30893,22.34
30894,24.26
30895,25.07
30896,24.63
30897,21.75
30898,24.8
30899,31.1
30900,28.82
30901,31.87
30902,43.82
30903,41.5
30904,36.77
30905,38.88
30906,41.29
30907,40.52
30908,33.31
30909,26.9
30910,25.71
30911,25.48
30912,25.49
30913,20.93
30914,15.82
30915,16.65
30916,19.95
30917,18.84
30918,23.03
30919,26.22
30920,22.67
30921,19.98
30922,22.38
30923,27.32
30924,32.43
30925,28.47
30926,26.9
30927,27.54
30928,22.66
30929,19.97
30930,21.39
30931,26.66
30932,19.58
30933,15.49
30934,15.76
30935,20.17
30936,21.62
30937,15.49
30938,12.27
30939,14.9
30940,18.6
30941,21.86
30942,30.15
30943,28.65
30944,30.74
30945,32.68
30946,24.41
30947,19.96
30948,19.1
30949,19.41
30950,18.03
30951,16.42
30952,15.92
30953,16.97
30954,18.49
30955,22.33
30956,23.71
30957,26.29
30958,23.14
30959,22.24
30960,25.37
30961,19.35
30962,18.16
30963,30.78
30964,57.31
30965,71.55
30966,60.48
30967,52.15
30968,48.59
30969,45.54
30970,31.07
30971,23.08
30972,23.2
30973,27.63
30974,25.67
30975,26.32
30976,22.4
30977,22.03
30978,24.61
30979,24.54
30980,24.37
30981,21.5
30982,19.81
30983,18.25
30984,20.64
30985,20.33
30986,25.5
30987,48.75
30988,71.02
30989,69.96
30990,63.32
30991,48.92
30992,42.7
30993,39.62
30994,50.34
30995,61.26
30996,50.33
